"2741","Accepted","Kwun_Tong","Kowloon East Government Offices - 12 Lei Yue Mun Road, Kwun Tong","","東九龍政府合署 - 觀塘鯉魚門道12號","","东九龙政府合署 - 观塘鲤鱼门道12号","","22.309629","114.229925","Metals,Paper,Plastics,Rechargeable Batteries","Recycling Bins at Public Place","Note: For public use","","","","","",""
"2743","Accepted","Sham_Shui_Po","Wang Cheong Building - 783 Lai Chi Kok Road, Cheung Sha Wan","","宏昌大廈 - 長沙灣荔枝角道783號","","宏昌大厦 - 长沙湾荔枝角道783号","","22.333799","114.152227","Metals,Paper,Plastics,Rechargeable Batteries","Recycling Bins at Public Place","Note: For public use","","","","","",""
"2744","Accepted","Tsuen_Wan","Tsuen Wan Government Offices and Tsuen Wan Public Library - 38 Sai Lau Kok Road, Tsuen Wan","","荃灣政府合署 - 荃灣西樓角路38號","","荃湾政府合署 - 荃湾西楼角路38号","","22.374288","114.115569","Metals,Paper,Plastics,Rechargeable Batteries,Clothes","Recycling Bins at Public Place","Note: For public use","","","","","",""
"2745","Accepted","Sai_Kung","Sai Kung Government Offices - 34 Chan Man Street, Sai Kung","","西貢政府合署 - 西貢親民街34號","","西贡政府合署 - 西贡亲民街34号","","22.382168","114.272435","Metals,Paper,Plastics,Rechargeable Batteries,Clothes","Recycling Bins at Public Place","Note: For public use","","","","","",""
"2746","Accepted","Kwai_Tsing","Kwai Hing Government Offices - 166-174 Hing Fong Road, Kwai Chung","","葵興政府合署 - 葵涌興芳路166-174號","","葵兴政府合署 - 葵涌兴芳路166-174号","","22.363192","114.131626","Metals,Paper,Plastics,Rechargeable Batteries","Recycling Bins at Public Place","Note: For public use","","","","","",""
"2748","Accepted","Tai_Po","Tai Po Government Offices Building - 1 Ting Kok Road, Tai Po","","大埔政府合署 - 大埔汀角路1號","","大埔政府合署 - 大埔汀角路1号","","22.450793","114.164369","Metals,Paper,Plastics,Rechargeable Batteries","Recycling Bins at Public Place","Note: For public use","","","","","",""
"2749","Accepted","Sha_Tin","Shatin Government Offices - 1 Sheung Wo Che Road, Sha Tin","","沙田政府合署 - 沙田上禾輋路1號","","沙田政府合署 - 沙田上禾輋路1号","","22.385374","114.186951","Rechargeable Batteries,Glass Bottles","Recycling Bins at Public Place","Note: For public use","","","","","",""
"2750","Accepted","North","North District Government Offices - 3 Pik Fung Road, Fanling","","北區政府合署 - 粉嶺壁峰路3號","","北区政府合署 - 粉岭壁峰路3号","","22.494534","114.138258","Metals,Paper,Plastics,Rechargeable Batteries","Recycling Bins at Public Place","Note: For public use","","","","","",""
"2751","Accepted","Tuen_Mun","Tuen Mun Government Offices - D Floor, 1 Tuen Hi Road, Tuen Mun","","屯門政府合署 - 屯門屯喜路1號平台層","","屯门政府合署 - 屯门屯喜路1号平台层","","22.390359","113.976318","Metals,Paper,Plastics,Rechargeable Batteries,Clothes","Recycling Bins at Public Place","Note: For public use","","","","","",""
"2753","Accepted","Tuen_Mun","Tai Hing Goverment Office - 16 Tsun Wen Road, Tuen Mun","","大興政府合署 - 屯門震寰路16號","","大兴政府合署 - 屯门震寰路16号","","22.399827","113.973711","Metals,Paper,Plastics,Rechargeable Batteries,Clothes","Recycling Bins at Public Place","Note: For public use","","","","","",""
"2754","Accepted","Yuen_Long","Yuen Long Government Offices - 2 Kiu Lok Square, Yuen Long","","元朗政府合署 - 元朗橋樂坊2號","","元朗政府合署 - 元朗桥乐坊2号","","22.445266","114.026973","Metals,Paper,Plastics,Rechargeable Batteries","Recycling Bins at Public Place","Note: For public use","","","","","",""
"2758","Accepted","North","Ta Kwu Ling Rural Centre Government Building - 136 Ping Che Road, Ta Kwu Ling","","打鼓嶺鄉村中心政府大樓 - 打鼓嶺坪輋路136號","","打鼓岭乡村中心政府大楼 - 打鼓岭坪輋路136号","","22.524533","114.160552","Metals,Paper,Plastics,Rechargeable Batteries,Clothes","Recycling Bins at Public Place","Note: For public use","","","","","",""
"4002","Accepted","Tuen_Mun","7-ELEVEN - Shop 8-9, Shan King Commercial Centre, Shan King Estate, Tuen Mun","","7-ELEVEN - 屯門山景邨山景商場8-9號舖","","7-ELEVEN - 屯门山景邨山景商场8-9号舖","","22.399231","113.966304","Rechargeable Batteries","Recycling Bins at Public Place","Note: For public use","","","","","",""
"4003","Accepted","Yuen_Long","7-ELEVEN - Shop 1, G/F, Happy House, Nos. 43-49 Kau Yuk Road, Yuen Long","","7-ELEVEN - 元朗教育路43-49號快活樓地下1號舖","","7-ELEVEN - 元朗教育路43-49号快活楼地下1号铺","","22.442955","114.026023","Rechargeable Batteries","Recycling Bins at Public Place","Note: For public use","2299 1110","","","","",""
"4004","Accepted","Kwai_Tsing","7-ELEVEN - Shop 1, Shopping Centre, Cheung Hang Estate, Tsing Yi","","7-ELEVEN - 青衣長亨村商場地下1號舖","","7-ELEVEN - 青衣长亨村商场地下1号铺","","22.354323","114.097600","Rechargeable Batteries","Recycling Bins at Public Place","Note: For public use","2299 1110","","","","",""
"4005","Accepted","Kwai_Tsing","7-ELEVEN - Shop 1, Yin Lai Court Shopping Centre, Yin Lai Court, Kwai Chung","","7-ELEVEN - 葵涌賢麗苑 賢麗苑商場1號舖","","7-ELEVEN - 葵涌贤丽苑 贤丽苑商场1号铺","","22.348525","114.126726","Rechargeable Batteries","Recycling Bins at Public Place","Note: For public use","2299 1110","","","","",""
"4006","Accepted","Kwai_Tsing","7-ELEVEN - Shop 3-4 & 17-20, Central Block, Mayfair Garden, Tsing Yi","","7-ELEVEN - 青衣美景花園中座第3-4及17-20號舖","","7-ELEVEN - 青衣美景花园中座第3-4及17-20号铺","","22.344572","114.107367","Rechargeable Batteries","Recycling Bins at Public Place","Note: For public use","2299 1110","","","","",""
"4007","Accepted","Tuen_Mun","7-ELEVEN - Shop 55-56, G/F, Chi Lok Fa Yuen, 18 Tsing Hoi Circuit, Tuen Mun","","7-ELEVEN - 屯門青海圍18號置樂花園地下55-56號舖","","7-ELEVEN - 屯门青海围18号置乐花园地下55-56号舖","","22.387371","113.980600","Rechargeable Batteries","Recycling Bins at Public Place","Note: For public use","2299 1110","","","","",""
"4008","Accepted","Yuen_Long","7-ELEVEN - Shop L, G/F, Wing Fat House, Nos. 12-42 Ma Miu Road, Yuen Long","","7-ELEVEN - 元朗媽廟路12至42號永發大樓地下L號舖","","7-ELEVEN - 元朗妈庙路12至42号永发大楼地下L号铺","","22.446690","114.021531","Rechargeable Batteries","Recycling Bins at Public Place","Note: For public use","2299 1110","","","","",""
"4009","Accepted","Tsuen_Wan","7-ELEVEN - Shop No. 2, G/F, Lido Garden, Sham Tseng","","7-ELEVEN - 深井麗都花園地下2號舖","","7-ELEVEN - 深井丽都花园地下2号铺","","22.366406","114.058927","Rechargeable Batteries","Recycling Bins at Public Place","Note: For public use","2299 1110","","","","",""
"4010","Accepted","Tuen_Mun","7-ELEVEN - Shop No. 71, G/F, Melody Garden, No. 2 Wu Chui Road, Tuen Mun","","7-ELEVEN - 屯門湖翠路2號美樂花園地下71號舖","","7-ELEVEN - 屯门湖翠路2号美乐花园地下71号铺","","22.374668","113.961530","Rechargeable Batteries","Recycling Bins at Public Place","Note: For public use","2299 1110","","","","",""
"4012","Accepted","Yuen_Long","China Mobile Hong Kong- G/F, 177 Castle Peak Road - Yuen Long, Yuen Long","","中國移動香港 - 元朗青山公路-元朗段177號地下","","中国移动香港 - 元朗青山公路-元朗段177号地下","","22.444271","114.030468","Rechargeable Batteries","Recycling Bins at Public Place","Note: For public use","2945 8888","","","","",""
"4013","Accepted","Tsuen_Wan","China Mobile Hong Kong - Shop 1, G/F, Kwong Fat Building, 260-276 Sha Tsui Road, Tsuen Wan","","中國移動香港 - 荃灣沙咀道260-276號廣發大廈地下1號舖","","中国移动香港 - 荃湾沙咀道260-276号广发大厦地下1号铺","","22.369858","114.116321","Rechargeable Batteries","Recycling Bins at Public Place","Note: For public use","2945 8888","","","","",""
"4015","Accepted","Kwai_Tsing","China Mobile Hong Kong - Shop 140A, Level 1, Metroplaza, 223 Hing Fong Road, Kwai Fong","","中國移動香港 - 葵芳興芳路223號新都會廣場1樓140A號舖","","中国移动香港 - 葵芳兴芳路223号新都会广场1楼140A号铺","","22.357429","114.127365","Rechargeable Batteries","Recycling Bins at Public Place","Note: For public use","2945 8888","","","","",""
"4019","Accepted","Kwai_Tsing","China Mobile Hong Kong - Shop C102, 2/F, Kwai Chung Plaza, 7-11 Kwai Foo Road, Kwai Chung","","中國移動香港 - 葵涌葵富道7-11號葵涌廣場2樓C102舖","","中国移动香港 - 葵涌葵富道7-11号葵涌广场2楼C102铺","","22.358024","114.127898","Rechargeable Batteries","Recycling Bins at Public Place","Note: For public use","2945 8888","","","","",""
"4021","Accepted","Kwai_Tsing","China Mobile Hong Kong - Shop 167A, 1/F, Maritime Square 1, 33 Tsing King Road, Tsing Yi","","中國移動香港 - 青衣青敬路33號青衣城1 一樓167A號舖","","中国移动香港 - 青衣青敬路33号青衣城1 一楼167A号舖","","22.359158","114.108047","Rechargeable Batteries","Recycling Bins at Public Place","Note: For public use","2945 8888","","","","",""
"4022","Accepted","Tuen_Mun","China Mobile Hong Kong - Shop G042-43, G45-46, G/F, tmtplaza Phase 1, 1 Tuen Shun Street, Tuen Mun","","中國移動香港 - 屯門屯順街1號屯門市廣場1期地下G042-43, G45-46號舖","","中国移动香港 - 屯门屯顺街1号屯门市广场1期地下G042-43, G45-46号舖","","22.393340","113.976565","Rechargeable Batteries","Recycling Bins at Public Place","Note: For public use","2945 8888","","","","",""
"4023","Accepted","Tsuen_Wan","China Mobile Hong Kong - Shops A038-A041, 1/F, Nan Fung Centre, 264-298 Castle Peak Road, Tsuen Wan, Tsuen Wan","","中國移動香港 - 荃灣青山公路264-298號南豐中心南豐中心1樓A038-A041鋪","","中国移动香港 - 荃湾青山公路264-298号南丰中心南丰中心1楼A038-A041铺","","22.373520","114.116735","Rechargeable Batteries","Recycling Bins at Public Place","Note: For public use","2945 8888","","","","",""
"4024","Accepted","Tsuen_Wan","Crown Motors Ltd (Hino Service Centre) - 1/F, Shield Industrial Centre, 84 Chai Wan Kok Street, Tsuen Wan","","皇冠汽車有限公司(日野維修中心) - 荃灣柴灣角街84號順豐工業中心1樓","","皇冠汽车有限公司(日野维修中心) - 荃湾柴湾角街84号顺丰工业中心1楼","","22.372301","114.108703","Rechargeable Batteries","Recycling Bins at Public Place","Note: For public use","2413 8112","","","","",""
"4025","Accepted","Yuen_Long","Crown Motors Ltd (Toyota Yuen Long Service Centre) - DD 127, Lot 410, 25 Kiu Fat Street, Kiu Tau Wai, Ping Shan","","皇冠汽車有限公司(豐田元朗維修中心) - 屏山橋頭圍橋發街25號 第127約第410號地段","","皇冠汽车有限公司(丰田元朗维修中心) - 屏山桥头围桥发街25号 第127约第410号地段","","22.444739","114.002433","Rechargeable Batteries","Recycling Bins at Public Place","Note: For public use","2493 0713","","","","",""
"4026","Accepted","Tsuen_Wan","Crown Motors Ltd (Toyota Tsuen Wan Service Centre) - G/F, Excelsior Building, 68 Sha Tsui Road, Tsuen Wan","","皇冠汽車有限公司(豐田荃灣維修中心) - 荃灣沙咀道68號大成大廈地下","","皇冠汽车有限公司(丰田荃湾维修中心) - 荃湾沙咀道68号大成大厦地下","","22.373080","114.110123","Rechargeable Batteries","Recycling Bins at Public Place","Note: For public use","2415 9111","","","","",""
"4027","Accepted","Kwai_Tsing","Crown Motors Ltd (Lexus Mita Serivce Centre) - G/F, Mita Centre, 552-566 Castle Peak Road, Kwai Chung, Kwai Chung","","皇冠汽車有限公司(凌志美達維修中心) - 葵涌青山公路-葵涌段552-566號美達中心地下","","皇冠汽车有限公司(凌志美达维修中心) - 葵涌青山公路-葵涌段552-566号美达中心地下","","22.369933","114.133062","Rechargeable Batteries","Recycling Bins at Public Place","Note: For public use","2880 4900","","","","",""
"4035","Accepted","Yuen_Long","FORTRESS - 1/F, Kwong Wah Plaza, Tai Tong Road, Yuen Long","","豐澤 - 元朗大棠路光華廣場1樓","","丰泽 - 元朗大棠路光华广场1楼","","22.444046","114.029274","Rechargeable Batteries","Recycling Bins at Public Place","Note: For public use","2478 4897","","","","",""
"4036","Accepted","Tsuen_Wan","FORTRESS - G/F, Chau's Commercial Centre, 57-63 Chung On Street, Tsuen Wan","","豐澤 - 荃灣眾安街57-63號周氏商業中心地下","","丰泽 - 荃湾众安街57-63号周氏商业中心地下","","22.369637","114.116625","Rechargeable Batteries","Recycling Bins at Public Place","Note: For public use","2490 0156","","","","",""
"4037","Accepted","Kwai_Tsing","FORTRESS - Shop 543-545, Level 5, Metroplaza, 223 Hing Fong Road, Kwai Fong","","豐澤 - 葵芳興芳路223號新都會廣場5樓543-545號舖","","丰泽 - 葵芳兴芳路223号新都会广场5楼543-545号舖","","22.357463","114.127521","Rechargeable Batteries","Recycling Bins at Public Place","Note: For public use","3152 3065","","","","",""
"4040","Accepted","Kwai_Tsing","McDonald`s - Shop 1 on First Floor, Millennium Trade Centre, 56 Kwai Cheong Road, Kwai Chung","","麥當勞 - 葵涌葵昌路56號貿易之都1樓1號舖","","麦当劳 - 葵涌葵昌路56号贸易之都1楼1号铺","","22.363424","114.132709","Rechargeable Batteries","Recycling Bins at Public Place","Note: For public use","2422 9256","","","","",""
"4041","Accepted","Tuen_Mun","McDonald's - Shop 109, G/F, Siu Hong Shopping Centre, Siu Hong Court, Tuen Mun","","麥當勞 - 屯門兆康苑兆康商場地下109號舖","","麦当劳 - 屯门兆康苑兆康商场地下109号舖","","22.412754","113.978180","Rechargeable Batteries","Recycling Bins at Public Place","Note: For public use","2464 9297","","","","",""
"4042","Accepted","Tuen_Mun","McDonald`s - Shop 124, Shan King Commercial Centre, Shan King Estate, Tuen Mun","","麥當勞 - 屯門山景邨山景商場124號舖","","麦当劳 - 屯门山景邨山景商场124号铺","","22.396638","113.965787","Rechargeable Batteries","Recycling Bins at Public Place","Note: For public use","2464 1660","","","","",""
"4043","Accepted","Tsuen_Wan","McDonald's - Shop 1-9, G/F, Wealthy Shopping Arcade, Wealthy Garden, Texaco Road, Tsuen Wan","","麥當勞 - 荃灣德士古道富麗花園富麗商場地下1-9號舖","","麦当劳 - 荃湾德士古道富丽花园富丽商场地下1-9号舖","","22.369011","114.122295","Rechargeable Batteries","Recycling Bins at Public Place","Note: For public use","2498 5689","","","","",""
"4045","Accepted","Tsuen_Wan","McDonald's - Shop Nos. 48 & 49A and open seating area SA01 on Ground Floor, Belvedere Square, Belvedere Garden Phase 3, 625 Castle Peak Road, Tsuen Wan, Tsuen Wan","","麥當勞 - 荃灣青山公路-荃灣段625號麗城花園第三期麗城薈地下48及49A號舖及外座區SA01","","麦当劳 - 荃湾青山公路-荃湾段625号丽城花园第三期丽城荟地下48及49A号铺及外座区SA01","","22.371828","114.101983","Rechargeable Batteries","Recycling Bins at Public Place","Note: For public use","2402 8252","","","","",""
"4046","Accepted","Kwai_Tsing","McDonald`s - Shop A, G/F, Southern Building, 1-5 Wing Fong Road, Kwai Chung","","麥當勞 - 葵涌榮芳路1-5號守運樓地下A舖","","麦当劳 - 葵涌荣芳路1-5号守运楼地下A铺","","22.360236","114.128405","Rechargeable Batteries","Recycling Bins at Public Place","Note: For public use","2494 9167","","","","",""
"4047","Accepted","Yuen_Long","McDonald's - Shop G5-G7, G/F, Grandeur Terrace, 88 Tin Shui Road, Tin Shui Wai","","麥當勞 - 天水圍天瑞路88號俊宏軒地下G5-G7號舖","","麦当劳 - 天水围天瑞路88号俊宏轩地下G5-G7号铺","","22.468304","114.000225","Rechargeable Batteries","Recycling Bins at Public Place","Note: For public use","2811 5481","","","","",""
"4048","Accepted","Yuen_Long","McDonald's - Shops 071-078, G/F, Yuen Long Plaza, 249-251 Castle Peak Road - Yuen Long, Yuen Long","","麥當勞 - 元朗青山公路-元朗段249-251號元朗廣場地下071-078號舖","","麦当劳 - 元朗青山公路-元朗段249-251号元朗广场地下071-078号铺","","22.444716","114.023731","Rechargeable Batteries","Recycling Bins at Public Place","Note: For public use","2478 3431","","","","",""
"4049","Accepted","Kwai_Tsing","McDonald`s - Shop No. 101, G/F, Cheung Hong Commercial Complex No. 1, Cheung Hong Estate, Tsing Yi","","麥當勞 - 青衣長康邨長康商場一期地下101號舖","","麦当劳 - 青衣长康邨长康商场一期地下101号铺","","22.349193","114.105957","Rechargeable Batteries","Recycling Bins at Public Place","Note: For public use","2146 6914","","","","",""
"4050","Accepted","Kwai_Tsing","McDonald`s - Shop No. 105, 1/F., Kwai Shing East Shopping Centre, Kwai Shing East Estate, Kwai Chung","","麥當勞 - 葵涌葵盛東邨葵盛東商場1樓105號舖","","麦当劳 - 葵涌葵盛东邨葵盛东商场1楼105号铺","","22.364439","114.127317","Rechargeable Batteries","Recycling Bins at Public Place","Note: For public use","2944 9196","","","","",""
"4052","Accepted","Tuen_Mun","McDonald`s - Shop No. 215, 2nd Floor, Fu Tai Shopping Centre, Fu Tai Estate, Tuen Mun","","麥當勞 - 屯門富泰邨富泰商場2樓215號舖","","麦当劳 - 屯门富泰邨富泰商场2楼215号铺","","22.413845","113.983272","Rechargeable Batteries","Recycling Bins at Public Place","Note: For public use","2453 7011","","","","",""
"4053","Accepted","Tsuen_Wan","McDonald`s - Shop No. 301, 3/F, Nan Fung Centre, 264-298 Castle Peak Road, Tsuen Wan, Tsuen Wan","","麥當勞 - 荃灣青山公路-荃灣段264-298號南豐中心3樓301號舖","","麦当劳 - 荃湾青山公路-荃湾段264-298号南丰中心3楼301号铺","","22.373814","114.116310","Rechargeable Batteries","Recycling Bins at Public Place","Note: For public use","2411 1531","","","","",""
"4054","Accepted","Tsuen_Wan","McDonald`s - Shop No. 324, Podium Level, Shek Wai Kok Shopping Centre, Shek Wai Kok Estate, Tsuen Wan","","麥當勞 - 荃灣石圍角邨石圍角商場平台324號舖","","麦当劳 - 荃湾石围角邨石围角商场平台324号铺","","22.375212","114.124574","Rechargeable Batteries","Recycling Bins at Public Place","Note: For public use","2415 6879","","","","",""
"4056","Accepted","Tsuen_Wan","McDonald`s - Shop No. 6 on G/F, Tsuen Wan Centre Phase II, 94-98 Tsuen King Circuit, Tsuen Wan","","麥當勞 - 荃灣荃景圍94-98號荃灣中心第2期地下6號舖","","麦当劳 - 荃湾荃景围94-98号荃湾中心第2期地下6号铺","","22.378757","114.107792","Rechargeable Batteries","Recycling Bins at Public Place","Note: For public use","2405 5857","","","","",""
"4058","Accepted","Kwai_Tsing","McDonald`s - Shop Units G36-37, Ground Floor, Maritime Square 2, 31 Tsing King Road, Tsing Yi","","麥當勞 - 青衣青敬路31號青衣城2期地下G36-37號鋪","","麦当劳 - 青衣青敬路31号青衣城2期地下G36-37号铺","","22.359231","114.108584","Rechargeable Batteries","Recycling Bins at Public Place","Note: For public use","2436 4742","","","","",""
"4060","Accepted","Kwai_Tsing","McDonald`s - Shop No. G2, Ground Floor, Greenfield Shopping Arcade, Fung Shue Wo Road, Tsing Yi","","麥當勞 - 青衣楓樹窩路翠怡商場地下G2號舖","","麦当劳 - 青衣枫树窝路翠怡商场地下G2号铺","","22.352695","114.108274","Rechargeable Batteries","Recycling Bins at Public Place","Note: For public use","2435 8772","","","","",""
"4061","Accepted","Yuen_Long","McDonald's - Shop G1B, G/F, Tin Shui Shopping Centre, 9 Tin Shui Road, Tin Shui Wai","","麥當勞 - 天水圍天瑞路9號天瑞商場地下G1B號舖","","麦当劳 - 天水围天瑞路9号天瑞商场地下G1B号铺","","22.455910","113.998594","Rechargeable Batteries","Recycling Bins at Public Place","Note: For public use","2445 8365","","","","",""
"4062","Accepted","Tuen_Mun","McDonald's - Shop 14, G/F, Hong Lai Garden, Tuen Mun Heung Sze Wui Road, Tuen Mun","","麥當勞 - 屯門屯門鄉事會路康麗花園14號地舖","","麦当劳 - 屯门屯门乡事会路康丽花园14号地舖","","22.398250","113.974931","Rechargeable Batteries","Recycling Bins at Public Place","Note: For public use","2450 4721","","","","",""
"4063","Accepted","Yuen_Long","McDonald's - Shop S206, 2/F, T Town South, 30 Tin Wah Road, Tin Shui Wai","","麥當勞 - 天水圍天華路30號 T Town South 2樓 S206號舖","","麦当劳 - 天水围天华路30号 T Town South 2楼 S206号铺","","22.461454","113.997666","Rechargeable Batteries","Recycling Bins at Public Place","Note: For public use","2253 0291","","","","",""
"4064","Accepted","Tuen_Mun","McDonald's - Shop L223, L2, Leung King Plaza, 31 Tin King Road, Tuen Mun","","麥當勞 - 屯門田景路31號良景廣場L2樓L223號舖","","麥當勞 - 屯門田景路31號良景廣場L2樓L223號舖","","22.406283","113.962410","Rechargeable Batteries","Recycling Bins at Public Place","Note: For public use","2467 3956","","","","",""
"4066","Accepted","Yuen_Long","McDonald's - Shop 5 on G/F, & Whole of 1/F & 2/F, Yuen Long Trade Centre, 99-109 Castle Peak Road - Yuen Long, Yuen Long","","麥當勞 - 元朗青山公路-元朗段99-109號元朗貿易中心地下5號舖及1樓與2樓","","麦当劳 - 元朗青山公路-元朗段99-109号元朗贸易中心地下5号铺及1楼与2楼","","22.444643","114.028682","Rechargeable Batteries","Recycling Bins at Public Place","Note: For public use","2474 8088","","","","",""
"4067","Accepted","Tuen_Mun","McDonald's - Shop Nos. 13 & 14, Level 3, South Wing, Trend Plaza, 2 Tuen Hop Street, Tuen Mun","","麥當勞 - 屯門屯合街2號屯門時代廣場南翼3樓13及14號舖","","麦当劳 - 屯门屯合街2号屯门时代广场南翼3楼13及14号舖","","22.392245","113.975637","Rechargeable Batteries","Recycling Bins at Public Place","Note: For public use","2441 3628","","","","",""
"4069","Accepted","Tuen_Mun","McDonald's - G/F, Wah Lok Mansion, 2 Tsing Shan Square, Tuen Mun","","麥當勞 - 屯門青山坊2號華樂大廈地下","","麦当劳 - 屯门青山坊2号华乐大厦地下","","22.388814","113.979459","Rechargeable Batteries","Recycling Bins at Public Place","Note: For public use","2459 1736","","","","",""
"4071","Accepted","Kwai_Tsing","McDonald`s - Shop Nos. 407A and 407B, 4/F, Cheung Fat Plaza, Cheung Fat Estate, Tsing Yi","","麥當勞 - 青衣長發邨長發廣場四樓407A及407B號舖","","麦当劳 - 青衣长发村长发广场四楼407A及407B号铺","","22.362496","114.103214","Rechargeable Batteries","Recycling Bins at Public Place","Note: For public use","2433 8156","","","","",""
"4072","Accepted","Tuen_Mun","McDonald`s - Shop Nos. 9-11, Level 2, Sun Tuen Mun Shopping Centre, 55-65 Lung Mun Road, Tuen Mun","","麥當勞 - 屯門龍門路55-65號新屯門中心商場2樓9-11號舖","","麦当劳 - 屯门龙门路55-65号新屯门中心商场2楼9-11号铺","","22.380995","113.965034","Rechargeable Batteries","Recycling Bins at Public Place","Note: For public use","2468 3707","","","","",""
"4073","Accepted","Kwai_Tsing","McDonald`s - Shop Nos. LG213 & LG214, LG2, Shek Yam Shopping Centre, Shek Yam Estate, Kwai Chung","","麥當勞 - 葵涌石蔭邨石蔭商場LG2樓LG213及LG214號舖","","麦当劳 - 葵涌石荫村石荫商场LG2楼LG213及LG214号铺","","22.371491","114.138551","Rechargeable Batteries","Recycling Bins at Public Place","Note: For public use","2276 0880","","","","",""
"4074","Accepted","Yuen_Long","McDonald's - G/F-1/F, Hing Fat House, 9-13 Kau Yuk Road, Yuen Long","","麥當勞 - 元朗教育路9-13號興發大廈地下及1樓","","麦当劳 - 元朗教育路9-13号兴发大厦地下及1楼","","22.442808","114.027548","Rechargeable Batteries","Recycling Bins at Public Place","Note: For public use","2443 0738","","","","",""
"4075","Accepted","Tuen_Mun","McDonald's - Shop nos. R131-R136, Level 1, Butterfly Plaza, 1 Wu Chui Road, Tuen Mun","","麥當勞 - 屯門湖翠路1號蝴蝶廣場地下R131-R136號舖","","麦当劳 - 屯门湖翠路1号蝴蝶广场地下R131-R136号舖","","22.374047","113.962863","Rechargeable Batteries","Recycling Bins at Public Place","Note: For public use","2463 7410","","","","",""
"4076","Accepted","Tsuen_Wan","McDonald`s - Shop Nos. 511-512 & 511-512A, Level 5, Tsuen Wan Plaza, 4-30 Tai Pa Street, Tsuen Wan","","	麥當勞 - 荃灣大壩街4-30號荃灣廣場5樓511-512及511-512A號鋪","","	麦当劳 - 荃湾大坝街4-30号荃湾广场5楼511-512及511-512A号铺","","22.370496","114.111373","Rechargeable Batteries","Recycling Bins at Public Place","Note: For public use","2411 5973","","","","",""
